"sampleID" "gene_id" "experiment" "counts" "exLength" "type" "rnaType" "sumCountsGenomic" "fpkm" "fpkmRatio" "gapdhEquiv" "volume" "actualCount"
"231" "Live-PL2-A06" "IER2" "CRL2097_Run140613" 2 2044 "Live" "Genomic" 1834471 0.533381874782053 50.7980464913581 2451.14589625367 2097.14638933478 15.0090176233262
"232" "Live-PL2-A06" "KDM5A" "CRL2097_Run140613" 22 10808 "Live" "Genomic" 1834471 1.10960011774608 50.7980464913581 2451.14589625367 2097.14638933478 22.6189182218769
"233" "Live-PL2-A06" "MYC" "CRL2097_Run140613" 0 2363 "Live" "Genomic" 1834471 0 50.7980464913581 2451.14589625367 2097.14638933478 0
"234" "Live-PL2-A06" "UBC" "CRL2097_Run140613" 1137 2583 "Live" "Genomic" 1834471 239.952460643822 50.7980464913581 2451.14589625367 2097.14638933478 458.999266704633
"235" "Live-PL2-A08" "PABPC1" "CRL2097_Run140613" 2082 2845 "Live" "Genomic" 1937553 377.698155003562 115.03497338311 5550.75485002419 5421.85537512941 935.141762071548
"236" "Live-PL2-A08" "ACTA2" "CRL2097_Run140613" 8 1841 "Live" "Genomic" 1937553 2.24275899627522 115.03497338311 5550.75485002419 5421.85537512941 53.0078632210343
"237" "Live-PL2-A08" "LUM" "CRL2097_Run140613" 700 2113 "Live" "Genomic" 1937553 170.979857933027 115.03497338311 5550.75485002419 5421.85537512941 600.01263663016
"238" "Live-PL2-A08" "MYC" "CRL2097_Run140613" 141 2363 "Live" "Genomic" 1937553 30.7965310522704 115.03497338311 5550.75485002419 5421.85537512941 229.798772029333
"239" "Live-PL2-A08" "KDM5A" "CRL2097_Run140613" 266 10808 "Live" "Genomic" 1937553 12.7023100600245 115.03497338311 5550.75485002419 5421.85537512941 139.958734102943
"240" "Live-PL2-A08" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 1937553 0 115.03497338311 5550.75485002419 5421.85537512941 0
"241" "Live-PL2-A08" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 1937553 0 115.03497338311 5550.75485002419 5421.85537512941 0
"242" "Live-PL2-A08" "ZNF444" "CRL2097_Run140613" 19 2059 "Live" "Genomic" 1937553 4.76259512692515 115.03497338311 5550.75485002419 5421.85537512941 80.8092975683942
"243" "Live-PL2-A08" "BABAM1" "CRL2097_Run140613" 152 1489 "Live" "Genomic" 1937553 52.6860086841579 115.03497338311 5550.75485002419 5421.85537512941 310.393359867131
"244" "Live-PL2-A08" "EEF2" "CRL2097_Run140613" 217 3143 "Live" "Genomic" 1937553 35.6337691192715 115.03497338311 5550.75485002419 5421.85537512941 249.357743243265
"245" "Live-PL2-A08" "ACTN4" "CRL2097_Run140613" 176 3933 "Live" "Genomic" 1937553 23.0959127554384 115.03497338311 5550.75485002419 5421.85537512941 195.604588278901
"246" "Live-PL2-A08" "RBM3" "CRL2097_Run140613" 1190 4425 "Live" "Genomic" 1937553 138.797005125701 115.03497338311 5550.75485002419 5421.85537512941 533.891810014741
"247" "Live-PL2-A08" "KDM5B" "CRL2097_Run140613" 0 6356 "Live" "Genomic" 1937553 0 115.03497338311 5550.75485002419 5421.85537512941 0
"248" "Live-PL2-A08" "GAS6" "CRL2097_Run140613" 387 3888 "Live" "Genomic" 1937553 51.3725493119605 115.03497338311 5550.75485002419 5421.85537512941 306.036757515749
"249" "Live-PL2-A08" "TBCB" "CRL2097_Run140613" 153 1469 "Live" "Genomic" 1937553 53.754650677147 115.03497338311 5550.75485002419 5421.85537512941 313.902774971306
"250" "Live-PL2-A08" "LMNA" "CRL2097_Run140613" 671 4406 "Live" "Genomic" 1937553 78.600342103034 115.03497338311 5550.75485002419 5421.85537512941 388.314069326837
"251" "Live-PL2-A08" "FTL" "CRL2097_Run140613" 22178 867 "Live" "Genomic" 1937553 13202.3028409314 115.03497338311 5550.75485002419 5421.85537512941 6840.43428326443
"252" "Live-PL2-A08" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 1937553 0 115.03497338311 5550.75485002419 5421.85537512941 0
"253" "Live-PL2-A08" "IER2" "CRL2097_Run140613" 57 2044 "Live" "Genomic" 1937553 14.392637034744 115.03497338311 5550.75485002419 5421.85537512941 150.099344864461
"254" "Live-PL2-A08" "SLC1A5" "CRL2097_Run140613" 353 3196 "Live" "Genomic" 1937553 57.0051829312566 115.03497338311 5550.75485002419 5421.85537512941 324.393107334156
"255" "Live-PL2-A08" "GAPDH" "CRL2097_Run140613" 11933 1883 "Live" "Genomic" 1937553 3270.73779552567 115.03497338311 5550.75485002419 5421.85537512941 3131.71976683396
"256" "Live-PL2-A08" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 1937553 0 115.03497338311 5550.75485002419 5421.85537512941 0
"257" "Live-PL2-A08" "UBC" "CRL2097_Run140613" 618 2583 "Live" "Genomic" 1937553 123.483939939227 115.03497338311 5550.75485002419 5421.85537512941 500.066106623149
"258" "Live-PL2-A08" "RND3" "CRL2097_Run140613" 1145 2948 "Live" "Genomic" 1937553 200.458472371242 115.03497338311 5550.75485002419 5421.85537512941 655.900397101097
"259" "Live-PL2-A08" "DNMT1" "CRL2097_Run140613" 744 5359 "Live" "Genomic" 1937553 71.6531994829763 115.03497338311 5550.75485002419 5421.85537512941 368.707052827643
"260" "Live-PL2-A08" "SUPT5H" "CRL2097_Run140613" 27 3838 "Live" "Genomic" 1937553 3.63082404337717 115.03497338311 5550.75485002419 5421.85537512941 69.419861080591
"261" "Live-PL2-A09" "ZNF444" "CRL2097_Run140613" 16 2059 "Live" "Genomic" 1244137 6.24590580142774 110.726601331185 5342.86401161554 5198.86707278861 92.0679398305827
"262" "Live-PL2-A09" "KDM5B" "CRL2097_Run140613" 0 6356 "Live" "Genomic" 1244137 0 110.726601331185 5342.86401161554 5198.86707278861 0
"263" "Live-PL2-A09" "ACTA2" "CRL2097_Run140613" 6 1841 "Live" "Genomic" 1244137 2.61956546275252 110.726601331185 5342.86401161554 5198.86707278861 56.600676909118
"264" "Live-PL2-A09" "SUPT5H" "CRL2097_Run140613" 21 3838 "Live" "Genomic" 1244137 4.39790777989731 110.726601331185 5342.86401161554 5198.86707278861 75.6498821591382
"265" "Live-PL2-A09" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 1244137 0 110.726601331185 5342.86401161554 5198.86707278861 0
"266" "Live-PL2-A09" "LUM" "CRL2097_Run140613" 447 2113 "Live" "Genomic" 1244137 170.035585073872 110.726601331185 5342.86401161554 5198.86707278861 585.506618726528
"267" "Live-PL2-A09" "UBC" "CRL2097_Run140613" 415 2583 "Live" "Genomic" 1244137 129.13842476609 110.726601331185 5342.86401161554 5198.86707278861 501.917911512185
"268" "Live-PL2-A09" "KDM5A" "CRL2097_Run140613" 162 10808 "Live" "Genomic" 1244137 12.0476258750037 110.726601331185 5342.86401161554 5198.86707278861 132.999768383921
"269" "Live-PL2-A09" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 1244137 0 110.726601331185 5342.86401161554 5198.86707278861 0
"270" "Live-PL2-A09" "GAS6" "CRL2097_Run140613" 262 3888 "Live" "Genomic" 1244137 54.1635135645995 110.726601331185 5342.86401161554 5198.86707278861 308.571422673072
"271" "Live-PL2-A09" "MYC" "CRL2097_Run140613" 83 2363 "Live" "Genomic" 1244137 28.2322937935516 110.726601331185 5342.86401161554 5198.86707278861 214.252756148925
"272" "Live-PL2-A09" "TBCB" "CRL2097_Run140613" 100 1469 "Live" "Genomic" 1244137 54.7154528809552 110.726601331185 5342.86401161554 5198.86707278861 310.328049070107
"273" "Live-PL2-A09" "IER2" "CRL2097_Run140613" 29 2044 "Live" "Genomic" 1244137 11.4037818404187 110.726601331185 5342.86401161554 5198.86707278861 128.972127061209
"274" "Live-PL2-A09" "SLC1A5" "CRL2097_Run140613" 253 3196 "Live" "Genomic" 1244137 63.6276003484893 110.726601331185 5342.86401161554 5198.86707278861 337.686962103524
"275" "Live-PL2-A09" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 1244137 0 110.726601331185 5342.86401161554 5198.86707278861 0
"276" "Live-PL2-A09" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 1244137 0 110.726601331185 5342.86401161554 5198.86707278861 0
"277" "Live-PL2-A09" "RBM3" "CRL2097_Run140613" 840 4425 "Live" "Genomic" 1244137 152.580068332166 110.726601331185 5342.86401161554 5198.86707278861 551.052591977272
"278" "Live-PL2-A09" "PABPC1" "CRL2097_Run140613" 1332 2845 "Live" "Genomic" 1244137 376.316922234756 110.726601331185 5342.86401161554 5198.86707278861 913.491753136844
"279" "Live-PL2-A09" "GAPDH" "CRL2097_Run140613" 7327 1883 "Live" "Genomic" 1244137 3127.57451442972 110.726601331185 5342.86401161554 5198.86707278861 2989.63101350507
"280" "Live-PL2-A09" "RND3" "CRL2097_Run140613" 790 2948 "Live" "Genomic" 1244137 215.39291120379 110.726601331185 5342.86401161554 5198.86707278861 668.388064616433
"281" "Live-PL2-A09" "FTL" "CRL2097_Run140613" 13366 867 "Live" "Genomic" 1244137 12391.2224425705 110.726601331185 5342.86401161554 5198.86707278861 6462.26268095097
"282" "Live-PL2-A09" "BABAM1" "CRL2097_Run140613" 116 1489 "Live" "Genomic" 1244137 62.6174078759322 110.726601331185 5342.86401161554 5198.86707278861 334.674590499845
"283" "Live-PL2-A09" "LMNA" "CRL2097_Run140613" 435 4406 "Live" "Genomic" 1244137 79.3554133516197 110.726601331185 5342.86401161554 5198.86707278861 382.143023343528
"284" "Live-PL2-A09" "EEF2" "CRL2097_Run140613" 108 3143 "Live" "Genomic" 1244137 27.6192046785533 110.726601331185 5342.86401161554 5198.86707278861 211.635143084421
"285" "Live-PL2-A09" "ACTN4" "CRL2097_Run140613" 111 3933 "Live" "Genomic" 1244137 22.6845843664269 110.726601331185 5342.86401161554 5198.86707278861 189.551602589254
"286" "Live-PL2-A09" "DNMT1" "CRL2097_Run140613" 476 5359 "Live" "Genomic" 1244137 71.3928944472676 110.726601331185 5342.86401161554 5198.86707278861 360.175785856959
"287" "Live-PL2-A10" "TBCB" "CRL2097_Run140613" 5 1469 "Live" "Genomic" 2045882 1.66367169272111 35.2517961968276 1700.99642705994 1292.51950958479 23.1271379904776
"288" "Live-PL2-A10" "RBM3" "CRL2097_Run140613" 979 4425 "Live" "Genomic" 2045882 108.140615076093 35.2517961968276 1700.99642705994 1292.51950958479 239.427468730407
"289" "Live-PL2-A10" "BABAM1" "CRL2097_Run140613" 10 1489 "Live" "Genomic" 2045882 3.28265106327376 35.2517961968276 1700.99642705994 1292.51950958479 33.8360720505953
"290" "Live-PL2-A10" "IER2" "CRL2097_Run140613" 20 2044 "Live" "Genomic" 2045882 4.78264915187341 35.2517961968276 1700.99642705994 1292.51950958479 41.7726377873872
"291" "Live-PL2-A10" "MYC" "CRL2097_Run140613" 106 2363 "Live" "Genomic" 2045882 21.9261086720588 35.2517961968276 1700.99642705994 1292.51950958479 97.9826002078751
"292" "Live-PL2-A10" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 2045882 0 35.2517961968276 1700.99642705994 1292.51950958479 0
"293" "Live-PL2-A10" "LUM" "CRL2097_Run140613" 1585 2113 "Live" "Genomic" 2045882 366.647888388319 35.2517961968276 1700.99642705994 1292.51950958479 474.314076645386
"294" "Live-PL2-A10" "GAS6" "CRL2097_Run140613" 64 3888 "Live" "Genomic" 2045882 8.04587231804876 35.2517961968276 1700.99642705994 1292.51950958479 55.8953373407938
"295" "Live-PL2-A10" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2045882 0 35.2517961968276 1700.99642705994 1292.51950958479 0
"296" "Live-PL2-A10" "PABPC1" "CRL2097_Run140613" 1056 2845 "Live" "Genomic" 2045882 181.426643566771 35.2517961968276 1700.99642705994 1292.51950958479 319.882176227196
"297" "Live-PL2-A10" "FTL" "CRL2097_Run140613" 15447 867 "Live" "Genomic" 2045882 8708.52228845055 35.2517961968276 1700.99642705994 1292.51950958479 2794.57585344968
"298" "Live-PL2-A10" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2045882 0 35.2517961968276 1700.99642705994 1292.51950958479 0
"299" "Live-PL2-A10" "ACTN4" "CRL2097_Run140613" 514 3933 "Live" "Genomic" 2045882 63.8790709553093 35.2517961968276 1700.99642705994 1292.51950958479 178.305284999937
"300" "Live-PL2-A10" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2045882 0 35.2517961968276 1700.99642705994 1292.51950958479 0
"301" "Live-PL2-A10" "DNMT1" "CRL2097_Run140613" 660 5359 "Live" "Genomic" 2045882 60.1976582556755 35.2517961968276 1700.99642705994 1292.51950958479 172.476762946141
"302" "Live-PL2-A10" "SLC1A5" "CRL2097_Run140613" 474 3196 "Live" "Genomic" 2045882 72.4921515439215 35.2517961968276 1700.99642705994 1292.51950958479 191.390682003444
"303" "Live-PL2-A10" "RND3" "CRL2097_Run140613" 1317 2948 "Live" "Genomic" 2045882 218.36232732509 35.2517961968276 1700.99642705994 1292.51950958479 354.853265616203
"304" "Live-PL2-A10" "ACTA2" "CRL2097_Run140613" 1617 1841 "Live" "Genomic" 2045882 429.314592042805 35.2517961968276 1700.99642705994 1292.51950958479 518.124209430471
"305" "Live-PL2-A10" "SUPT5H" "CRL2097_Run140613" 25 3838 "Live" "Genomic" 2045882 3.18386362246914 35.2517961968276 1700.99642705994 1292.51950958479 33.2621209619531
"306" "Live-PL2-A10" "UBC" "CRL2097_Run140613" 395 2583 "Live" "Genomic" 2045882 74.7467145226394 35.2517961968276 1700.99642705994 1292.51950958479 194.700948783534
"307" "Live-PL2-A10" "GAPDH" "CRL2097_Run140613" 12267 1883 "Live" "Genomic" 2045882 3184.25224658756 35.2517961968276 1700.99642705994 1292.51950958479 1591.01940576538
"308" "Live-PL2-A10" "LMNA" "CRL2097_Run140613" 599 4406 "Live" "Genomic" 2045882 66.4510347820145 35.2517961968276 1700.99642705994 1292.51950958479 182.289916444123
"309" "Live-PL2-A10" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2045882 0 35.2517961968276 1700.99642705994 1292.51950958479 0
"310" "Live-PL2-A10" "KDM5B" "CRL2097_Run140613" 500 6356 "Live" "Genomic" 2045882 38.4508136659426 35.2517961968276 1700.99642705994 1292.51950958479 134.19392439824
"311" "Live-PL2-A10" "EEF2" "CRL2097_Run140613" 245 3143 "Live" "Genomic" 2045882 38.1014165172632 35.2517961968276 1700.99642705994 1292.51950958479 133.50981208186
"312" "Live-PL2-A10" "KDM5A" "CRL2097_Run140613" 47 10808 "Live" "Genomic" 2045882 2.12555301037275 35.2517961968276 1700.99642705994 1292.51950958479 26.5275730945709
"313" "Live-PL2-B01" "ACTA2" "CRL2097_Run140613" 598 1841 "Live" "Genomic" 2357246 137.797864757381 34.9812173912323 1687.94025315646 1278.51516924883 273.043437392979
"314" "Live-PL2-B01" "PABPC1" "CRL2097_Run140613" 1468 2845 "Live" "Genomic" 2357246 218.896530155539 34.9812173912323 1687.94025315646 1278.51516924883 353.809380994888
"315" "Live-PL2-B01" "EEF2" "CRL2097_Run140613" 261 3143 "Live" "Genomic" 2357246 35.2282621006207 34.9812173912323 1687.94025315646 1278.51516924883 127.225769009036
"316" "Live-PL2-B01" "RND3" "CRL2097_Run140613" 2612 2948 "Live" "Genomic" 2357246 375.872702016614 34.9812173912323 1687.94025315646 1278.51516924883 478.888720792745
"317" "Live-PL2-B01" "LMNA" "CRL2097_Run140613" 500 4406 "Live" "Genomic" 2357246 48.1416093094278 34.9812173912323 1687.94025315646 1278.51516924883 151.535292014365
"318" "Live-PL2-B01" "RBM3" "CRL2097_Run140613" 995 4425 "Live" "Genomic" 2357246 95.3904501533344 34.9812173912323 1687.94025315646 1278.51516924883 222.226008949647
"319" "Live-PL2-B01" "TBCB" "CRL2097_Run140613" 42 1469 "Live" "Genomic" 2357246 12.1289327242045 34.9812173912323 1687.94025315646 1278.51516924883 70.0331396833235
"320" "Live-PL2-B01" "MYC" "CRL2097_Run140613" 20 2363 "Live" "Genomic" 2357246 3.59055320554108 34.9812173912323 1687.94025315646 1278.51516924883 35.4247593804185
"321" "Live-PL2-B01" "ACTN4" "CRL2097_Run140613" 407 3933 "Live" "Genomic" 2357246 43.9001046332352 34.9812173912323 1687.94025315646 1278.51516924883 143.908691291944
"322" "Live-PL2-B01" "GAPDH" "CRL2097_Run140613" 16798 1883 "Live" "Genomic" 2357246 3784.44632024436 34.9812173912323 1687.94025315646 1278.51516924883 1744.98381626672
"323" "Live-PL2-B01" "ICAM1" "CRL2097_Run140613" 0 3239 "Live" "Genomic" 2357246 0 34.9812173912323 1687.94025315646 1278.51516924883 0
"324" "Live-PL2-B01" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2357246 0 34.9812173912323 1687.94025315646 1278.51516924883 0
"325" "Live-PL2-B01" "DNMT1" "CRL2097_Run140613" 983 5359 "Live" "Genomic" 2357246 77.8152744156911 34.9812173912323 1687.94025315646 1278.51516924883 198.279323078269
"326" "Live-PL2-B01" "KDM5A" "CRL2097_Run140613" 12 10808 "Live" "Genomic" 2357246 0.471010948817185 34.9812173912323 1687.94025315646 1278.51516924883 11.3606540650077
"327" "Live-PL2-B01" "FTL" "CRL2097_Run140613" 9748 867 "Live" "Genomic" 2357246 4769.70495884157 34.9812173912323 1687.94025315646 1278.51516924883 1986.34713774421
"328" "Live-PL2-B01" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2357246 0 34.9812173912323 1687.94025315646 1278.51516924883 0
"329" "Live-PL2-B01" "LUM" "CRL2097_Run140613" 1092 2113 "Live" "Genomic" 2357246 219.239212715697 34.9812173912323 1687.94025315646 1278.51516924883 354.119395734564
"330" "Live-PL2-B01" "UBC" "CRL2097_Run140613" 925 2583 "Live" "Genomic" 2357246 151.919114069716 34.9812173912323 1687.94025315646 1278.51516924883 288.373008729615
"331" "Live-PL2-B01" "GAS6" "CRL2097_Run140613" 19 3888 "Live" "Genomic" 2357246 2.0731104329884 34.9812173912323 1687.94025315646 1278.51516924883 26.0464951114777
"332" "Live-PL2-B01" "BABAM1" "CRL2097_Run140613" 19 1489 "Live" "Genomic" 2357246 5.41319903523095 34.9812173912323 1687.94025315646 1278.51516924883 44.5792447015818
"333" "Live-PL2-B01" "IER2" "CRL2097_Run140613" 76 2044 "Live" "Genomic" 2357246 15.7734899480604 34.9812173912323 1687.94025315646 1278.51516924883 81.1317687828563
"334" "Live-PL2-B01" "USF2" "CRL2097_Run140613" 0 1699 "Live" "Genomic" 2357246 0 34.9812173912323 1687.94025315646 1278.51516924883 0
"335" "Live-PL2-B01" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2357246 0 34.9812173912323 1687.94025315646 1278.51516924883 0
"336" "Live-PL2-B01" "SUPT5H" "CRL2097_Run140613" 19 3838 "Live" "Genomic" 2357246 2.10011812492415 34.9812173912323 1687.94025315646 1278.51516924883 26.2359407771697
"337" "Live-PL2-B01" "KDM5B" "CRL2097_Run140613" 12 6356 "Live" "Genomic" 2357246 0.800926106799266 34.9812173912323 1687.94025315646 1278.51516924883 15.2930592774169
"338" "Live-PL2-B01" "SLC1A5" "CRL2097_Run140613" 734 3196 "Live" "Genomic" 2357246 97.428133337376 34.9812173912323 1687.94025315646 1278.51516924883 224.871525880122
"339" "Live-PL2-B02" "ACTA2" "CRL2097_Run140613" 266 1841 "Live" "Genomic" 2298317 62.8663026097832 32.9370721984286 1589.30460775738 1172.71639867197 170.123076679064
"340" "Live-PL2-B02" "ZNF444" "CRL2097_Run140613" 0 2059 "Live" "Genomic" 2298317 0 32.9370721984286 1589.30460775738 1172.71639867197 0
"341" "Live-PL2-B02" "RND3" "CRL2097_Run140613" 2395 2948 "Live" "Genomic" 2298317 353.482655675242 32.9370721984286 1589.30460775738 1172.71639867197 447.362220062641
"342" "Live-PL2-B02" "IER2" "CRL2097_Run140613" 5 2044 "Live" "Genomic" 2298317 1.06433705752221 32.9370721984286 1589.30460775738 1172.71639867197 17.3377651190641
"343" "Live-PL2-B02" "SUPT5H" "CRL2097_Run140613" 10 3838 "Live" "Genomic" 2298317 1.13366594349942 32.9370721984286 1589.30460775738 1172.71639867197 17.9612951736376
"344" "Live-PL2-B02" "UBC" "CRL2097_Run140613" 1040 2583 "Live" "Genomic" 2298317 175.185841532978 32.9370721984286 1589.30460775738 1172.71639867197 301.969801549891
"345" "Live-PL2-B02" "TBCB" "CRL2097_Run140613" 12 1469 "Live" "Genomic" 2298317 3.5542626748679 32.9370721984286 1589.30460775738 1172.71639867197 34.0561393564997
"346" "Live-PL2-B02" "BABAM1" "CRL2097_Run140613" 404 1489 "Live" "Genomic" 2298317 118.052921156811 32.9370721984286 1589.30460775738 1172.71639867197 242.094221539252
"347" "Live-PL2-B02" "LMNA" "CRL2097_Run140613" 399 4406 "Live" "Genomic" 2298317 39.4020187600809 32.9370721984286 1589.30460775738 1172.71639867197 130.966466089011
"348" "Live-PL2-B02" "EEF2" "CRL2097_Run140613" 273 3143 "Live" "Genomic" 2298317 37.792736248303 32.9370721984286 1589.30460775738 1172.71639867197 127.944101372006
"349" "Live-PL2-B02" "FUCA1" "CRL2097_Run140613" 0 2109 "Live" "Genomic" 2298317 0 32.9370721984286 1589.30460775738 1172.71639867197 0
"350" "Live-PL2-B02" "GAS6" "CRL2097_Run140613" 17 3888 "Live" "Genomic" 2298317 1.90244774047231 32.9370721984286 1589.30460775738 1172.71639867197 24.0003918771271
"351" "Live-PL2-B02" "GAA" "CRL2097_Run140613" 0 3834 "Live" "Genomic" 2298317 0 32.9370721984286 1589.30460775738 1172.71639867197 0
"352" "Live-PL2-B02" "ACTN4" "CRL2097_Run140613" 352 3933 "Live" "Genomic" 2298317 38.9411513268517 32.9370721984286 1589.30460775738 1172.71639867197 130.106562576535
"353" "Live-PL2-B02" "KDM5B" "CRL2097_Run140613" 209 6356 "Live" "Genomic" 2298317 14.3071281820408 32.9370721984286 1589.30460775738 1172.71639867197 74.2717658811864
"354" "Live-PL2-B02" "LUM" "CRL2097_Run140613" 611 2113 "Live" "Genomic" 2298317 125.814815120356 32.9370721984286 1589.30460775738 1172.71639867197 250.881389037705
"355" "Live-PL2-B02" "RBM3" "CRL2097_Run140613" 796 4425 "Live" "Genomic" 2298317 78.2690140871418 32.9370721984286 1589.30460775738 1172.71639867197 192.331256455435
"356" "Live-PL2-B02" "KDM5A" "CRL2097_Run140613" 1 10808 "Live" "Genomic" 2298317 0.040257308393327 32.9370721984286 1589.30460775738 1172.71639867197 2.77131575035558
"357" "Live-PL2-B02" "FTL" "CRL2097_Run140613" 19646 867 "Live" "Genomic" 2298317 9859.278007099 32.9370721984286 1589.30460775738 1172.71639867197 2883.89792389529
