cellType	gene	date	cellNumber	variable	value
CRL2097	EEF2	120501	36	volume	3171.458238
CRL2097	EEF2	120501	36	area	5084.515625
CRL2097	EEF2	120501	36	numCyclin	302
CRL2097	EEF2	120501	36	cellCycleStage	G2
CRL2097	EEF2	120501	36	totalRNA	1347
CRL2097	EEF2	120501	36	nucRNA	58
CRL2097	EEF2	120501	36	cytoRNA	1289
CRL2097	EEF2	120501	36	totalGAPDH	3619
CRL2097	EEF2	120501	36	nucGAPDH	183
CRL2097	EEF2	120501	36	cytoGAPDH	3436
CRL2097	EEF2	120501	36	nucArea	355.875000
CRL2097	EEF2	120501	36	numTxnSites	2
CRL2097	EEF2	120501	36	avgIntron	982.877946
CRL2097	EEF2	120501	36	avgExon	2757.147025
CRL2097	EEF2	120501	36	numRnaPerTxnSiteAvgExon	3.308095
CRL2097	EEF2	120501	37	volume	2951.319754
CRL2097	EEF2	120501	37	area	4429.984375
CRL2097	EEF2	120501	37	numCyclin	3
CRL2097	EEF2	120501	37	cellCycleStage	G1
CRL2097	EEF2	120501	37	totalRNA	1189
CRL2097	EEF2	120501	37	nucRNA	43
CRL2097	EEF2	120501	37	cytoRNA	1146
CRL2097	EEF2	120501	37	totalGAPDH	3306
CRL2097	EEF2	120501	37	nucGAPDH	158
CRL2097	EEF2	120501	37	cytoGAPDH	3148
CRL2097	EEF2	120501	37	nucArea	216.390625
CRL2097	EEF2	120501	37	numTxnSites	2
CRL2097	EEF2	120501	37	avgIntron	891.521192
CRL2097	EEF2	120501	37	avgExon	2011.177858
CRL2097	EEF2	120501	37	numRnaPerTxnSiteAvgExon	1.844109
CRL2097	EEF2	120501	38	volume	2472.350664
CRL2097	EEF2	120501	38	area	2527.750000
CRL2097	EEF2	120501	38	numCyclin	233
CRL2097	EEF2	120501	38	cellCycleStage	G2
CRL2097	EEF2	120501	38	totalRNA	1218
CRL2097	EEF2	120501	38	nucRNA	81
CRL2097	EEF2	120501	38	cytoRNA	1137
CRL2097	EEF2	120501	38	totalGAPDH	3427
CRL2097	EEF2	120501	38	nucGAPDH	185
CRL2097	EEF2	120501	38	cytoGAPDH	3242
CRL2097	EEF2	120501	38	nucArea	316.546875
CRL2097	EEF2	120501	38	numTxnSites	2
CRL2097	EEF2	120501	38	avgIntron	952.256331
CRL2097	EEF2	120501	38	avgExon	2073.404950
CRL2097	EEF2	120501	38	numRnaPerTxnSiteAvgExon	2.332349
CRL2097	EEF2	120501	39	volume	4864.827570
CRL2097	EEF2	120501	39	area	6422.984375
CRL2097	EEF2	120501	39	numCyclin	199
CRL2097	EEF2	120501	39	cellCycleStage	G2
CRL2097	EEF2	120501	39	totalRNA	1721
CRL2097	EEF2	120501	39	nucRNA	70
CRL2097	EEF2	120501	39	cytoRNA	1651
CRL2097	EEF2	120501	39	totalGAPDH	3928
CRL2097	EEF2	120501	39	nucGAPDH	160
CRL2097	EEF2	120501	39	cytoGAPDH	3768
CRL2097	EEF2	120501	39	nucArea	326.031250
CRL2097	EEF2	120501	39	numTxnSites	2
CRL2097	EEF2	120501	39	avgIntron	1568.382017
CRL2097	EEF2	120501	39	avgExon	3452.253936
CRL2097	EEF2	120501	39	numRnaPerTxnSiteAvgExon	2.961358
CRL2097	EEF2	120501	40	volume	1339.759236
CRL2097	EEF2	120501	40	area	1306.187500
CRL2097	EEF2	120501	40	numCyclin	107
CRL2097	EEF2	120501	40	cellCycleStage	G2
CRL2097	EEF2	120501	40	totalRNA	897
CRL2097	EEF2	120501	40	nucRNA	126
CRL2097	EEF2	120501	40	cytoRNA	771
CRL2097	EEF2	120501	40	totalGAPDH	2442
CRL2097	EEF2	120501	40	nucGAPDH	402
CRL2097	EEF2	120501	40	cytoGAPDH	2040
CRL2097	EEF2	120501	40	nucArea	171.718750
CRL2097	EEF2	120501	40	numTxnSites	0
CRL2097	EEF2	120501	40	avgIntron	NaN
CRL2097	EEF2	120501	40	avgExon	NaN
CRL2097	EEF2	120501	40	numRnaPerTxnSiteAvgExon	NaN
CRL2097	EEF2	120501	41	volume	1489.496999
CRL2097	EEF2	120501	41	area	1847.578125
CRL2097	EEF2	120501	41	numCyclin	242
CRL2097	EEF2	120501	41	cellCycleStage	G2
CRL2097	EEF2	120501	41	totalRNA	882
CRL2097	EEF2	120501	41	nucRNA	51
CRL2097	EEF2	120501	41	cytoRNA	831
CRL2097	EEF2	120501	41	totalGAPDH	2581
CRL2097	EEF2	120501	41	nucGAPDH	139
CRL2097	EEF2	120501	41	cytoGAPDH	2442
CRL2097	EEF2	120501	41	nucArea	230.171875
CRL2097	EEF2	120501	41	numTxnSites	1
CRL2097	EEF2	120501	41	avgIntron	885.995254
CRL2097	EEF2	120501	41	avgExon	1487.544378
CRL2097	EEF2	120501	41	numRnaPerTxnSiteAvgExon	1.549375
CRL2097	SLC1A5	120531	1	volume	989.304966
CRL2097	SLC1A5	120531	1	area	1976.125000
CRL2097	SLC1A5	120531	1	numCyclin	8
CRL2097	SLC1A5	120531	1	cellCycleStage	G1
CRL2097	SLC1A5	120531	1	totalRNA	114
CRL2097	SLC1A5	120531	1	nucRNA	9
CRL2097	SLC1A5	120531	1	cytoRNA	105
CRL2097	SLC1A5	120531	1	totalGAPDH	1135
CRL2097	SLC1A5	120531	1	nucGAPDH	60
CRL2097	SLC1A5	120531	1	cytoGAPDH	1075
CRL2097	SLC1A5	120531	1	nucArea	182.984375
CRL2097	SLC1A5	120531	1	numTxnSites	1
CRL2097	SLC1A5	120531	1	avgIntron	484.908357
CRL2097	SLC1A5	120531	1	avgExon	1217.160349
CRL2097	SLC1A5	120531	1	numRnaPerTxnSiteAvgExon	1.224567
CRL2097	SLC1A5	120531	2	volume	1381.474072
CRL2097	SLC1A5	120531	2	area	2678.890625
CRL2097	SLC1A5	120531	2	numCyclin	77
CRL2097	SLC1A5	120531	2	cellCycleStage	G1
CRL2097	SLC1A5	120531	2	totalRNA	239
CRL2097	SLC1A5	120531	2	nucRNA	25
CRL2097	SLC1A5	120531	2	cytoRNA	214
CRL2097	SLC1A5	120531	2	totalGAPDH	1784
CRL2097	SLC1A5	120531	2	nucGAPDH	108
CRL2097	SLC1A5	120531	2	cytoGAPDH	1676
CRL2097	SLC1A5	120531	2	nucArea	232.500000
CRL2097	SLC1A5	120531	2	numTxnSites	0
CRL2097	SLC1A5	120531	2	avgIntron	NaN
CRL2097	SLC1A5	120531	2	avgExon	NaN
CRL2097	SLC1A5	120531	2	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	3	volume	2818.367898
CRL2097	SLC1A5	120531	3	area	2988.218750
CRL2097	SLC1A5	120531	3	numCyclin	151
CRL2097	SLC1A5	120531	3	cellCycleStage	G2
CRL2097	SLC1A5	120531	3	totalRNA	155
CRL2097	SLC1A5	120531	3	nucRNA	17
CRL2097	SLC1A5	120531	3	cytoRNA	138
CRL2097	SLC1A5	120531	3	totalGAPDH	3037
CRL2097	SLC1A5	120531	3	nucGAPDH	136
CRL2097	SLC1A5	120531	3	cytoGAPDH	2901
CRL2097	SLC1A5	120531	3	nucArea	247.531250
CRL2097	SLC1A5	120531	3	numTxnSites	2
CRL2097	SLC1A5	120531	3	avgIntron	607.799556
CRL2097	SLC1A5	120531	3	avgExon	967.643009
CRL2097	SLC1A5	120531	3	numRnaPerTxnSiteAvgExon	0.827678
CRL2097	SLC1A5	120531	4	volume	2150.076284
CRL2097	SLC1A5	120531	4	area	3360.296875
CRL2097	SLC1A5	120531	4	numCyclin	31
CRL2097	SLC1A5	120531	4	cellCycleStage	G1
CRL2097	SLC1A5	120531	4	totalRNA	212
CRL2097	SLC1A5	120531	4	nucRNA	13
CRL2097	SLC1A5	120531	4	cytoRNA	199
CRL2097	SLC1A5	120531	4	totalGAPDH	1756
CRL2097	SLC1A5	120531	4	nucGAPDH	115
CRL2097	SLC1A5	120531	4	cytoGAPDH	1641
CRL2097	SLC1A5	120531	4	nucArea	241.593750
CRL2097	SLC1A5	120531	4	numTxnSites	0
CRL2097	SLC1A5	120531	4	avgIntron	NaN
CRL2097	SLC1A5	120531	4	avgExon	NaN
CRL2097	SLC1A5	120531	4	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	5	volume	1204.694353
CRL2097	SLC1A5	120531	5	area	1470.328125
CRL2097	SLC1A5	120531	5	numCyclin	22
CRL2097	SLC1A5	120531	5	cellCycleStage	G1
CRL2097	SLC1A5	120531	5	totalRNA	142
CRL2097	SLC1A5	120531	5	nucRNA	36
CRL2097	SLC1A5	120531	5	cytoRNA	106
CRL2097	SLC1A5	120531	5	totalGAPDH	1252
CRL2097	SLC1A5	120531	5	nucGAPDH	204
CRL2097	SLC1A5	120531	5	cytoGAPDH	1048
CRL2097	SLC1A5	120531	5	nucArea	164.562500
CRL2097	SLC1A5	120531	5	numTxnSites	0
CRL2097	SLC1A5	120531	5	avgIntron	NaN
CRL2097	SLC1A5	120531	5	avgExon	NaN
CRL2097	SLC1A5	120531	5	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	6	volume	3048.829303
CRL2097	SLC1A5	120531	6	area	3382.343750
CRL2097	SLC1A5	120531	6	numCyclin	202
CRL2097	SLC1A5	120531	6	cellCycleStage	G2
CRL2097	SLC1A5	120531	6	totalRNA	296
CRL2097	SLC1A5	120531	6	nucRNA	31
CRL2097	SLC1A5	120531	6	cytoRNA	265
CRL2097	SLC1A5	120531	6	totalGAPDH	3690
CRL2097	SLC1A5	120531	6	nucGAPDH	233
CRL2097	SLC1A5	120531	6	cytoGAPDH	3457
CRL2097	SLC1A5	120531	6	nucArea	353.109375
CRL2097	SLC1A5	120531	6	numTxnSites	0
CRL2097	SLC1A5	120531	6	avgIntron	NaN
CRL2097	SLC1A5	120531	6	avgExon	NaN
CRL2097	SLC1A5	120531	6	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	7	volume	2365.913782
CRL2097	SLC1A5	120531	7	area	2702.421875
CRL2097	SLC1A5	120531	7	numCyclin	42
CRL2097	SLC1A5	120531	7	cellCycleStage	G1
CRL2097	SLC1A5	120531	7	totalRNA	269
CRL2097	SLC1A5	120531	7	nucRNA	24
CRL2097	SLC1A5	120531	7	cytoRNA	245
CRL2097	SLC1A5	120531	7	totalGAPDH	2916
CRL2097	SLC1A5	120531	7	nucGAPDH	139
CRL2097	SLC1A5	120531	7	cytoGAPDH	2777
CRL2097	SLC1A5	120531	7	nucArea	241.937500
CRL2097	SLC1A5	120531	7	numTxnSites	2
CRL2097	SLC1A5	120531	7	avgIntron	1349.597943
CRL2097	SLC1A5	120531	7	avgExon	2842.323958
CRL2097	SLC1A5	120531	7	numRnaPerTxnSiteAvgExon	3.052082
CRL2097	SLC1A5	120531	8	volume	2114.196966
CRL2097	SLC1A5	120531	8	area	3314.546875
CRL2097	SLC1A5	120531	8	numCyclin	115
CRL2097	SLC1A5	120531	8	cellCycleStage	G2
CRL2097	SLC1A5	120531	8	totalRNA	224
CRL2097	SLC1A5	120531	8	nucRNA	31
CRL2097	SLC1A5	120531	8	cytoRNA	193
CRL2097	SLC1A5	120531	8	totalGAPDH	1967
CRL2097	SLC1A5	120531	8	nucGAPDH	121
CRL2097	SLC1A5	120531	8	cytoGAPDH	1846
CRL2097	SLC1A5	120531	8	nucArea	241.890625
CRL2097	SLC1A5	120531	8	numTxnSites	0
CRL2097	SLC1A5	120531	8	avgIntron	NaN
CRL2097	SLC1A5	120531	8	avgExon	NaN
CRL2097	SLC1A5	120531	8	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	9	volume	2857.155895
CRL2097	SLC1A5	120531	9	area	2717.531250
CRL2097	SLC1A5	120531	9	numCyclin	138
CRL2097	SLC1A5	120531	9	cellCycleStage	G2
CRL2097	SLC1A5	120531	9	totalRNA	254
CRL2097	SLC1A5	120531	9	nucRNA	42
CRL2097	SLC1A5	120531	9	cytoRNA	212
CRL2097	SLC1A5	120531	9	totalGAPDH	2508
CRL2097	SLC1A5	120531	9	nucGAPDH	153
CRL2097	SLC1A5	120531	9	cytoGAPDH	2355
CRL2097	SLC1A5	120531	9	nucArea	309.875000
CRL2097	SLC1A5	120531	9	numTxnSites	0
CRL2097	SLC1A5	120531	9	avgIntron	NaN
CRL2097	SLC1A5	120531	9	avgExon	NaN
CRL2097	SLC1A5	120531	9	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	10	volume	1939.434374
CRL2097	SLC1A5	120531	10	area	2867.734375
CRL2097	SLC1A5	120531	10	numCyclin	4
CRL2097	SLC1A5	120531	10	cellCycleStage	G1
CRL2097	SLC1A5	120531	10	totalRNA	153
CRL2097	SLC1A5	120531	10	nucRNA	23
CRL2097	SLC1A5	120531	10	cytoRNA	130
CRL2097	SLC1A5	120531	10	totalGAPDH	1721
CRL2097	SLC1A5	120531	10	nucGAPDH	98
CRL2097	SLC1A5	120531	10	cytoGAPDH	1623
CRL2097	SLC1A5	120531	10	nucArea	236.265625
CRL2097	SLC1A5	120531	10	numTxnSites	1
CRL2097	SLC1A5	120531	10	avgIntron	1307.202786
CRL2097	SLC1A5	120531	10	avgExon	1757.198462
CRL2097	SLC1A5	120531	10	numRnaPerTxnSiteAvgExon	1.948008
CRL2097	SLC1A5	120531	11	volume	1146.628651
CRL2097	SLC1A5	120531	11	area	1823.453125
CRL2097	SLC1A5	120531	11	numCyclin	4
CRL2097	SLC1A5	120531	11	cellCycleStage	G1
CRL2097	SLC1A5	120531	11	totalRNA	74
CRL2097	SLC1A5	120531	11	nucRNA	8
CRL2097	SLC1A5	120531	11	cytoRNA	66
CRL2097	SLC1A5	120531	11	totalGAPDH	1241
CRL2097	SLC1A5	120531	11	nucGAPDH	98
CRL2097	SLC1A5	120531	11	cytoGAPDH	1143
CRL2097	SLC1A5	120531	11	nucArea	162.437500
CRL2097	SLC1A5	120531	11	numTxnSites	0
CRL2097	SLC1A5	120531	11	avgIntron	NaN
CRL2097	SLC1A5	120531	11	avgExon	NaN
CRL2097	SLC1A5	120531	11	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	12	volume	2577.823785
CRL2097	SLC1A5	120531	12	area	2520.828125
CRL2097	SLC1A5	120531	12	numCyclin	131
CRL2097	SLC1A5	120531	12	cellCycleStage	G2
CRL2097	SLC1A5	120531	12	totalRNA	163
CRL2097	SLC1A5	120531	12	nucRNA	8
CRL2097	SLC1A5	120531	12	cytoRNA	155
CRL2097	SLC1A5	120531	12	totalGAPDH	2868
CRL2097	SLC1A5	120531	12	nucGAPDH	147
CRL2097	SLC1A5	120531	12	cytoGAPDH	2721
CRL2097	SLC1A5	120531	12	nucArea	278.281250
CRL2097	SLC1A5	120531	12	numTxnSites	0
CRL2097	SLC1A5	120531	12	avgIntron	NaN
CRL2097	SLC1A5	120531	12	avgExon	NaN
CRL2097	SLC1A5	120531	12	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	13	volume	2065.719100
CRL2097	SLC1A5	120531	13	area	2984.125000
CRL2097	SLC1A5	120531	13	numCyclin	12
CRL2097	SLC1A5	120531	13	cellCycleStage	G1
CRL2097	SLC1A5	120531	13	totalRNA	237
CRL2097	SLC1A5	120531	13	nucRNA	39
CRL2097	SLC1A5	120531	13	cytoRNA	198
CRL2097	SLC1A5	120531	13	totalGAPDH	2871
CRL2097	SLC1A5	120531	13	nucGAPDH	211
CRL2097	SLC1A5	120531	13	cytoGAPDH	2660
CRL2097	SLC1A5	120531	13	nucArea	163.984375
CRL2097	SLC1A5	120531	13	numTxnSites	1
CRL2097	SLC1A5	120531	13	avgIntron	2628.553269
CRL2097	SLC1A5	120531	13	avgExon	4237.558519
CRL2097	SLC1A5	120531	13	numRnaPerTxnSiteAvgExon	4.890009
CRL2097	SLC1A5	120531	14	volume	1319.977958
CRL2097	SLC1A5	120531	14	area	1321.890625
CRL2097	SLC1A5	120531	14	numCyclin	65
CRL2097	SLC1A5	120531	14	cellCycleStage	G1
CRL2097	SLC1A5	120531	14	totalRNA	144
CRL2097	SLC1A5	120531	14	nucRNA	21
CRL2097	SLC1A5	120531	14	cytoRNA	123
CRL2097	SLC1A5	120531	14	totalGAPDH	1651
CRL2097	SLC1A5	120531	14	nucGAPDH	125
CRL2097	SLC1A5	120531	14	cytoGAPDH	1526
CRL2097	SLC1A5	120531	14	nucArea	176.718750
CRL2097	SLC1A5	120531	14	numTxnSites	0
CRL2097	SLC1A5	120531	14	avgIntron	NaN
CRL2097	SLC1A5	120531	14	avgExon	NaN
CRL2097	SLC1A5	120531	14	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	15	volume	2188.652914
CRL2097	SLC1A5	120531	15	area	2204.125000
CRL2097	SLC1A5	120531	15	numCyclin	131
CRL2097	SLC1A5	120531	15	cellCycleStage	G2
CRL2097	SLC1A5	120531	15	totalRNA	282
CRL2097	SLC1A5	120531	15	nucRNA	34
CRL2097	SLC1A5	120531	15	cytoRNA	248
CRL2097	SLC1A5	120531	15	totalGAPDH	3111
CRL2097	SLC1A5	120531	15	nucGAPDH	251
CRL2097	SLC1A5	120531	15	cytoGAPDH	2860
CRL2097	SLC1A5	120531	15	nucArea	280.250000
CRL2097	SLC1A5	120531	15	numTxnSites	0
CRL2097	SLC1A5	120531	15	avgIntron	NaN
CRL2097	SLC1A5	120531	15	avgExon	NaN
CRL2097	SLC1A5	120531	15	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	16	volume	1996.534677
CRL2097	SLC1A5	120531	16	area	1887.203125
CRL2097	SLC1A5	120531	16	numCyclin	433
CRL2097	SLC1A5	120531	16	cellCycleStage	G2
CRL2097	SLC1A5	120531	16	totalRNA	329
CRL2097	SLC1A5	120531	16	nucRNA	26
CRL2097	SLC1A5	120531	16	cytoRNA	303
CRL2097	SLC1A5	120531	16	totalGAPDH	2560
CRL2097	SLC1A5	120531	16	nucGAPDH	159
CRL2097	SLC1A5	120531	16	cytoGAPDH	2401
CRL2097	SLC1A5	120531	16	nucArea	268.968750
CRL2097	SLC1A5	120531	16	numTxnSites	1
CRL2097	SLC1A5	120531	16	avgIntron	489.195235
CRL2097	SLC1A5	120531	16	avgExon	1333.822803
CRL2097	SLC1A5	120531	16	numRnaPerTxnSiteAvgExon	1.598120
CRL2097	SLC1A5	120531	17	volume	1478.196142
CRL2097	SLC1A5	120531	17	area	2557.328125
CRL2097	SLC1A5	120531	17	numCyclin	360
CRL2097	SLC1A5	120531	17	cellCycleStage	G2
CRL2097	SLC1A5	120531	17	totalRNA	163
CRL2097	SLC1A5	120531	17	nucRNA	14
CRL2097	SLC1A5	120531	17	cytoRNA	149
CRL2097	SLC1A5	120531	17	totalGAPDH	2366
CRL2097	SLC1A5	120531	17	nucGAPDH	115
CRL2097	SLC1A5	120531	17	cytoGAPDH	2251
CRL2097	SLC1A5	120531	17	nucArea	304.578125
CRL2097	SLC1A5	120531	17	numTxnSites	0
CRL2097	SLC1A5	120531	17	avgIntron	NaN
CRL2097	SLC1A5	120531	17	avgExon	762.143061
CRL2097	SLC1A5	120531	17	numRnaPerTxnSiteAvgExon	0.754827
CRL2097	SLC1A5	120531	18	volume	1592.680283
CRL2097	SLC1A5	120531	18	area	1882.328125
CRL2097	SLC1A5	120531	18	numCyclin	91
CRL2097	SLC1A5	120531	18	cellCycleStage	G1
CRL2097	SLC1A5	120531	18	totalRNA	324
CRL2097	SLC1A5	120531	18	nucRNA	19
CRL2097	SLC1A5	120531	18	cytoRNA	305
CRL2097	SLC1A5	120531	18	totalGAPDH	1822
CRL2097	SLC1A5	120531	18	nucGAPDH	108
CRL2097	SLC1A5	120531	18	cytoGAPDH	1714
CRL2097	SLC1A5	120531	18	nucArea	236.765625
CRL2097	SLC1A5	120531	18	numTxnSites	0
CRL2097	SLC1A5	120531	18	avgIntron	NaN
CRL2097	SLC1A5	120531	18	avgExon	NaN
CRL2097	SLC1A5	120531	18	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	19	volume	1812.516550
CRL2097	SLC1A5	120531	19	area	1505.578125
CRL2097	SLC1A5	120531	19	numCyclin	160
CRL2097	SLC1A5	120531	19	cellCycleStage	G2
CRL2097	SLC1A5	120531	19	totalRNA	269
CRL2097	SLC1A5	120531	19	nucRNA	52
CRL2097	SLC1A5	120531	19	cytoRNA	217
CRL2097	SLC1A5	120531	19	totalGAPDH	2239
CRL2097	SLC1A5	120531	19	nucGAPDH	278
CRL2097	SLC1A5	120531	19	cytoGAPDH	1961
CRL2097	SLC1A5	120531	19	nucArea	214.890625
CRL2097	SLC1A5	120531	19	numTxnSites	0
CRL2097	SLC1A5	120531	19	avgIntron	NaN
CRL2097	SLC1A5	120531	19	avgExon	NaN
CRL2097	SLC1A5	120531	19	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	20	volume	1675.781673
CRL2097	SLC1A5	120531	20	area	2416.515625
CRL2097	SLC1A5	120531	20	numCyclin	38
CRL2097	SLC1A5	120531	20	cellCycleStage	G1
CRL2097	SLC1A5	120531	20	totalRNA	391
CRL2097	SLC1A5	120531	20	nucRNA	35
CRL2097	SLC1A5	120531	20	cytoRNA	356
CRL2097	SLC1A5	120531	20	totalGAPDH	1499
CRL2097	SLC1A5	120531	20	nucGAPDH	96
CRL2097	SLC1A5	120531	20	cytoGAPDH	1403
CRL2097	SLC1A5	120531	20	nucArea	210.093750
CRL2097	SLC1A5	120531	20	numTxnSites	2
CRL2097	SLC1A5	120531	20	avgIntron	1226.396232
CRL2097	SLC1A5	120531	20	avgExon	3342.277413
CRL2097	SLC1A5	120531	20	numRnaPerTxnSiteAvgExon	3.637581
CRL2097	SLC1A5	120531	21	volume	1200.129524
CRL2097	SLC1A5	120531	21	area	1533.781250
CRL2097	SLC1A5	120531	21	numCyclin	66
CRL2097	SLC1A5	120531	21	cellCycleStage	G1
CRL2097	SLC1A5	120531	21	totalRNA	162
CRL2097	SLC1A5	120531	21	nucRNA	22
CRL2097	SLC1A5	120531	21	cytoRNA	140
CRL2097	SLC1A5	120531	21	totalGAPDH	1514
CRL2097	SLC1A5	120531	21	nucGAPDH	123
CRL2097	SLC1A5	120531	21	cytoGAPDH	1391
CRL2097	SLC1A5	120531	21	nucArea	201.218750
CRL2097	SLC1A5	120531	21	numTxnSites	0
CRL2097	SLC1A5	120531	21	avgIntron	NaN
CRL2097	SLC1A5	120531	21	avgExon	NaN
CRL2097	SLC1A5	120531	21	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	22	volume	979.878143
CRL2097	SLC1A5	120531	22	area	1376.937500
CRL2097	SLC1A5	120531	22	numCyclin	68
CRL2097	SLC1A5	120531	22	cellCycleStage	G1
CRL2097	SLC1A5	120531	22	totalRNA	69
CRL2097	SLC1A5	120531	22	nucRNA	10
CRL2097	SLC1A5	120531	22	cytoRNA	59
CRL2097	SLC1A5	120531	22	totalGAPDH	1388
CRL2097	SLC1A5	120531	22	nucGAPDH	120
CRL2097	SLC1A5	120531	22	cytoGAPDH	1268
CRL2097	SLC1A5	120531	22	nucArea	155.281250
CRL2097	SLC1A5	120531	22	numTxnSites	1
CRL2097	SLC1A5	120531	22	avgIntron	727.332823
CRL2097	SLC1A5	120531	22	avgExon	1390.121721
CRL2097	SLC1A5	120531	22	numRnaPerTxnSiteAvgExon	1.352835
CRL2097	SLC1A5	120531	23	volume	2359.400461
CRL2097	SLC1A5	120531	23	area	4757.453125
CRL2097	SLC1A5	120531	23	numCyclin	24
CRL2097	SLC1A5	120531	23	cellCycleStage	G1
CRL2097	SLC1A5	120531	23	totalRNA	370
CRL2097	SLC1A5	120531	23	nucRNA	31
CRL2097	SLC1A5	120531	23	cytoRNA	339
CRL2097	SLC1A5	120531	23	totalGAPDH	3691
CRL2097	SLC1A5	120531	23	nucGAPDH	168
CRL2097	SLC1A5	120531	23	cytoGAPDH	3523
CRL2097	SLC1A5	120531	23	nucArea	260.531250
CRL2097	SLC1A5	120531	23	numTxnSites	0
CRL2097	SLC1A5	120531	23	avgIntron	NaN
CRL2097	SLC1A5	120531	23	avgExon	NaN
CRL2097	SLC1A5	120531	23	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	24	volume	1764.142364
CRL2097	SLC1A5	120531	24	area	2682.625000
CRL2097	SLC1A5	120531	24	numCyclin	138
CRL2097	SLC1A5	120531	24	cellCycleStage	G2
CRL2097	SLC1A5	120531	24	totalRNA	305
CRL2097	SLC1A5	120531	24	nucRNA	24
CRL2097	SLC1A5	120531	24	cytoRNA	281
CRL2097	SLC1A5	120531	24	totalGAPDH	2367
CRL2097	SLC1A5	120531	24	nucGAPDH	144
CRL2097	SLC1A5	120531	24	cytoGAPDH	2223
CRL2097	SLC1A5	120531	24	nucArea	264.859375
CRL2097	SLC1A5	120531	24	numTxnSites	1
CRL2097	SLC1A5	120531	24	avgIntron	498.304760
CRL2097	SLC1A5	120531	24	avgExon	1097.173570
CRL2097	SLC1A5	120531	24	numRnaPerTxnSiteAvgExon	1.207911
CRL2097	SLC1A5	120531	25	volume	1794.403487
CRL2097	SLC1A5	120531	25	area	2208.375000
CRL2097	SLC1A5	120531	25	numCyclin	104
CRL2097	SLC1A5	120531	25	cellCycleStage	G2
CRL2097	SLC1A5	120531	25	totalRNA	165
CRL2097	SLC1A5	120531	25	nucRNA	21
CRL2097	SLC1A5	120531	25	cytoRNA	144
CRL2097	SLC1A5	120531	25	totalGAPDH	2198
CRL2097	SLC1A5	120531	25	nucGAPDH	151
CRL2097	SLC1A5	120531	25	cytoGAPDH	2047
CRL2097	SLC1A5	120531	25	nucArea	226.218750
CRL2097	SLC1A5	120531	25	numTxnSites	1
CRL2097	SLC1A5	120531	25	avgIntron	637.610273
CRL2097	SLC1A5	120531	25	avgExon	1848.349667
CRL2097	SLC1A5	120531	25	numRnaPerTxnSiteAvgExon	1.731122
CRL2097	SLC1A5	120531	26	volume	1269.969669
CRL2097	SLC1A5	120531	26	area	1968.218750
CRL2097	SLC1A5	120531	26	numCyclin	71
CRL2097	SLC1A5	120531	26	cellCycleStage	G1
CRL2097	SLC1A5	120531	26	totalRNA	123
CRL2097	SLC1A5	120531	26	nucRNA	12
CRL2097	SLC1A5	120531	26	cytoRNA	111
CRL2097	SLC1A5	120531	26	totalGAPDH	2048
CRL2097	SLC1A5	120531	26	nucGAPDH	157
CRL2097	SLC1A5	120531	26	cytoGAPDH	1891
CRL2097	SLC1A5	120531	26	nucArea	225.453125
CRL2097	SLC1A5	120531	26	numTxnSites	0
CRL2097	SLC1A5	120531	26	avgIntron	NaN
CRL2097	SLC1A5	120531	26	avgExon	NaN
CRL2097	SLC1A5	120531	26	numRnaPerTxnSiteAvgExon	NaN
CRL2097	SLC1A5	120531	27	volume	2657.625890
CRL2097	SLC1A5	120531	27	area	3247.140625
CRL2097	SLC1A5	120531	27	numCyclin	6
CRL2097	SLC1A5	120531	27	cellCycleStage	G1
CRL2097	SLC1A5	120531	27	totalRNA	122
CRL2097	SLC1A5	120531	27	nucRNA	8
CRL2097	SLC1A5	120531	27	cytoRNA	114
CRL2097	SLC1A5	120531	27	totalGAPDH	3109
CRL2097	SLC1A5	120531	27	nucGAPDH	162
CRL2097	SLC1A5	120531	27	cytoGAPDH	2947
CRL2097	SLC1A5	120531	27	nucArea	213.000000
CRL2097	SLC1A5	120531	27	numTxnSites	1
CRL2097	SLC1A5	120531	27	avgIntron	707.424272
CRL2097	SLC1A5	120531	27	avgExon	1057.604571
CRL2097	SLC1A5	120531	27	numRnaPerTxnSiteAvgExon	1.169306
CRL2097	SUPT5H	120612	1	volume	1652.741410
CRL2097	SUPT5H	120612	1	area	2729.500000
CRL2097	SUPT5H	120612	1	numCyclin	130
